comment,is_blocker
"Michael Cohen: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Richard Rodriguez: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Brandi Cunningham: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
Timothy Carpenter: progress aman.,False
Wendy Wright: masalah credential.,True
Scott Jones: masalah credential.,True
"Ashley Buchanan: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Saya melanjutkan tugas, jadi epkerjaan tertunda untuk saat ini.",False
Marcus Johnson: tidak ada kendala.,False
"Dominique Schneider: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
Krista: pipeline failed.,True
"Saya rencana hari ini, jad ipekerjaan tertunda untuk saat ini.",False
Jaime Sherman: sprint berjalan lancar.,False
Jill Benson: akses ditolak.,True
"Laura: I'm access denied, so the task is currently blocked.",True
"Cindy Barnes: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Robert Maynard: Saya tidak ada kendala, jadip ekerjaan tertunda untuk saat ini.",False
"Saya sprint berjalan lancar, jadi pekerjaan etrtunda untuk saat ini.",False
"Saya dependensi belum tersedia, jadip ekerjaan tertunda untuk saat ini.",True
"Corey Fox: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Ebony: Due to no response yet, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Paul Moyer: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Lauren Hernandez: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Bradley King: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Anthony: Due to no blockers, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Ashley: I'm sprint is on track, so the task is currently blocked.",False
"Kayla Espinoza: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Samantha Price: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Derek Lambert: masalah credential.,True
"Charles Herman: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Karen: I'm can't access, so the task is currently blocked.",True
"Christopher Robbins: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Saya server down, jadi pekerjaan tertnuda untuk saat ini.",True
"Eric: I'm ongoing development, so the task is currently blocked.",False
"Theresa Nguyen: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Paul: I'm continuing the task, so the task is currently blocked.",False
"Bradley Gonzalez: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Hannah Arnold: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
Benjamin Schmidt: tidak ada kendala.,False
"Mary Levy: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
Patrick: continuing the task.,False
"Robert Bowen: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Stephanie Carr: Karena sudah selesai, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Due to no blockers, I can't proceed with this tas.k I've tried a few fixes but nothing has worked so far.",False
"Saya rencana hari ini, jdai pekerjaan tertunda untuk saat ini.",False
"Darrell: I'm ongoing development, so the task is currently blocked.",False
"Jennifer Hawkins: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Cynthia Wallace: server down.,True
"Adam Burgess: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
Patrick: sprint is on track.,False
Christopher: on blockers.,False
Christina: planned for today.,False
Richard Mitchell: belum ada respon.,True
"Joshua Quinn: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Robert: dependency not available.,True
"Andrew: Due to planned for today, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Saya dependensi belum tersedia, jadi pekerjaan tertunda nutuk saat ini.",True
"Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat iin.",False
"Susan: I'm working fine, so the task is currently blocked.",False
"Cameron Cunningham: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
Stephen Johnson: tidak ada kendala.,False
Gabriel Allen: melanjutkan tugas.,False
"Robert: I'm completed task, so the task is currently blocked.",False
Angela Crawford: sprint berjalan lancar.,False
"Jessica Rosario: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Lauren Cooper: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Kathryn Jackson: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Sandra Drake: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Saya dependensi belum tersedia,j adi pekerjaan tertunda untuk saat ini.",True
"Dr. Christopher Myers: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
Rachel Franco DDS: belum ada respon.,True
"Brittany Barnett: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Michael Sims: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Jennifer Avila: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
Ashley: working fine.,False
"Sharon Smith: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Kimberly Henderson: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"James Walsh: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
akses ditloak.,True
"Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa soluis tapi belum berhasil.",True
"Taylor Brooks: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Angela Smith: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Kevin Cruz: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Elizabeth Ortiz: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Joseph Mayer: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Jeffrey: I'm dependency not available, so the task is currently blocked.",True
"Sandra Lyons: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Im' credential issue, so the task is currently blocked.",True
"Tracey Reynolds: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Alexandra Marshall: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Patricia Tucker: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Kendra: I'm dependency not available, so the task is currently blocked.",True
"Samantha Alvarez: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Theresa Dickson MD: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Shelly: I'm ongoing development, so the task is currently blocked.",False
Tammy Williams: sprint berjalan lancar.,False
"George: I'm no blockers, so the task is currently blocked.",False
Carlos Miller: masalah credential.,True
John Bryant: akses ditolak.,True
"Patricia Mitchell: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
Willie: server is down.,True
"Rebecca: I'm working fine, so the task is currently blocked.",False
"Allison Clark: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Sandra Rivera: sudah selesai.,False
"Harold Mckinney: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Andrew: Due to continuing the task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Danielle Hernandez: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"I'm planned for today, so the task si currently blocked.",False
"Karena sprint berjalan lancar, saat ini saya tidakb isa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Robert Benson: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Kathryn Jennings: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
Mr. Paul Chase: melanjutkan tugas.,False
"Adriana: I'm planned for today, so the task is currently blocked.",False
"Karena sudah selesai, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belumb erhasil.",False
Donald Walker: sudah selesai.,False
Tara Thomas: sedang dikerjakan.,False
"Spencer: I'm can't access, so the task is currently blocked.",True
"Karena akses ditolak, saat ini saya tidak bisa melanjutkan task nii. Sudah coba beberapa solusi tapi belum berhasil.",True
"I'm continuing the tsak, so the task is currently blocked.",False
"Phillip Clark: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Dr. Austin Edwards: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
Stephanie Garcia: progress aman.,False
"Mark Moss: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Kendra: I'm sprint is on track, so the task is currently blocked.",False
"Michelle Newman: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum behrasil.",True
"I'm cerdential issue, so the task is currently blocked.",True
"James Payne Jr.: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
Wayne: no blockers.,False
"Kaitlyn Phillips: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Yvonne Kennedy: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Elizabeth Roth: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Justin Fry: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Raven Taylor: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Kayla Norman: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Allison: Due to server is down, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Holly Grant: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Saya pipeline gagal, jad ipekerjaan tertunda untuk saat ini.",True
"Erin Brown: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
"Dylan Patel: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
Joanna Sanchez: server down.,True
"Victor Williams: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Due to access denied, I can't proceed with this task. I've tried a few fixes but nothing hsa worked so far.",True
"Victor: I'm working fine, so the task is currently blocked.",False
"Jeffrey Horton: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Corey Skinner: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Deborah Waller: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
Timothy: continuing the task.,False
"Ricky Palmer: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Steven Stanton: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Amanda: I'm waiting on another team, so the task is currently blocked.",True
"Steven Vazquez: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
Katelyn Perez: tidak bisa akses.,True
James Martin: sprint berjalan lancar.,False
"Jennifer Leon: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Rebekah: I'm access denied, so the task is currently blocked.",True
"Shannon Yu: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Sharon: server is down.,True
"Saya melanjutkan tguas, jadi pekerjaan tertunda untuk saat ini.",False
"Jessica: I'm waiting on another team, so the task is currently blocked.",True
"Dominique: I'm dependency not available, so the task is currently blocked.",True
"Cynthia: I'm dependency not available, so the task is currently blocked.",True
"Courtney Smith: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
Paul Goodwin: masalah credential.,True
Jacob: waiting on another team.,True
"Terry Ward: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Eric Jordan: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
access deined.,True
"Due to pipeline failed, I can't proceed with this task. I've tried a fe wfixes but nothing has worked so far.",True
"Karen atidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
William Howard: akses ditolak.,True
Eric: planned for today.,False
Erika Hodge: melanjutkan tugas.,False
"Ellen Mooney: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
waiting on another tema.,True
"Dave Strong: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Michaela Campbell: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
"Tammy Nguyen: Karena belum ada respon, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
tidka bisa akses.,True
"Elizabeth Key: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Lori Guerrero: masalah credential.,True
"James Tate: Karena belum ada respon, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Amanda Henry: melanjutkan tugas.,False
"Greg Tanner: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
